Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B11,Sample 11,Ofav,UNKNOWN,SYBR,None,17.3218174,17.51950264,0.279569149,,,,FALSE,0.1,TRUE,3,13,,N,N,N
B12,Sample 12,Ofav,UNKNOWN,SYBR,None,17.69196701,17.76380539,0.1015948132,,,,FALSE,0.1,TRUE,3,14,,N,N,N
C1,Sample 1,A,UNKNOWN,SYBR,None,32.31522751,32.10613251,0.2957036495,,,,FALSE,0.1,TRUE,3,28,,N,N,N
C2,Sample 2,A,UNKNOWN,SYBR,None,31.39472389,31.91771698,0.7396225929,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
C3,Sample 3,A,UNKNOWN,SYBR,None,32.76000595,32.63037491,0.1833259761,,,,FALSE,0.1,TRUE,3,29,,N,N,N
C4,Sample 4,A,UNKNOWN,SYBR,None,32.03658676,31.8806076,0.2205878347,,,,FALSE,0.1,TRUE,3,29,,N,N,N
C5,Sample 5,A,UNKNOWN,SYBR,None,30.36105347,30.36179543,0.001049287966,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C6,Sample 6,A,UNKNOWN,SYBR,None,33.3819046,34.62895203,1.763594031,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
C7,Sample 7,A,UNKNOWN,SYBR,None,31.19975281,31.38535118,0.262475729,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C8,Sample 8,A,UNKNOWN,SYBR,None,31.19401741,31.1536293,0.05711606145,,,,FALSE,0.1,TRUE,3,28,,N,N,N
C9,Sample 9,A,UNKNOWN,SYBR,None,30.70833206,30.68919373,0.02706569433,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C10,Sample 10,A,UNKNOWN,SYBR,None,30.76949692,30.82329178,0.07607742399,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C11,Sample 11,A,UNKNOWN,SYBR,None,30.86056519,30.90874863,0.06814032793,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C12,Sample 12,A,UNKNOWN,SYBR,None,31.74281883,31.76614952,0.0329945758,,,,FALSE,0.1,TRUE,3,28,,N,N,N
D1,Sample 1,A,UNKNOWN,SYBR,None,31.89703941,32.10613251,0.2957036495,,,,FALSE,0.1,TRUE,3,28,,N,N,N
D2,Sample 2,A,UNKNOWN,SYBR,None,32.44070816,31.91771698,0.7396225929,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
D3,Sample 3,A,UNKNOWN,SYBR,None,32.50074387,32.63037491,0.1833259761,,,,FALSE,0.1,TRUE,3,29,,N,N,N
D4,Sample 4,A,UNKNOWN,SYBR,None,31.72462845,31.8806076,0.2205878347,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D5,Sample 5,A,UNKNOWN,SYBR,None,30.36253738,30.36179543,0.001049287966,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D6,Sample 6,A,UNKNOWN,SYBR,None,35.87600327,34.62895203,1.763594031,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
D7,Sample 7,A,UNKNOWN,SYBR,None,31.57094955,31.38535118,0.262475729,,,,FALSE,0.1,TRUE,3,28,,N,N,N
D8,Sample 8,A,UNKNOWN,SYBR,None,31.1132431,31.1536293,0.05711606145,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D9,Sample 9,A,UNKNOWN,SYBR,None,30.67005539,30.68919373,0.02706569433,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D10,Sample 10,A,UNKNOWN,SYBR,None,30.87708664,30.82329178,0.07607742399,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D11,Sample 11,A,UNKNOWN,SYBR,None,30.95693016,30.90874863,0.06814032793,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D12,Sample 12,A,UNKNOWN,SYBR,None,31.78948021,31.76614952,0.0329945758,,,,FALSE,0.1,TRUE,3,28,,N,N,N
E1,Sample 1,B,UNKNOWN,SYBR,None,38.73016739,39.34796143,0.8736926913,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
E2,Sample 2,B,UNKNOWN,SYBR,None,39.35694885,39.35694885,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E3,Sample 3,B,UNKNOWN,SYBR,None,Undetermined,38.05987549,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E4,Sample 4,B,UNKNOWN,SYBR,None,36.62634277,36.62634277,,,,,FALSE,0.1,TRUE,3,33,,N,N,N
E5,Sample 5,B,UNKNOWN,SYBR,None,36.88087845,37.97683716,1.549916983,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
E6,Sample 6,B,UNKNOWN,SYBR,None,39.00222397,39.13965607,0.1943610311,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E7,Sample 7,B,UNKNOWN,SYBR,None,36.50593185,37.46166229,1.351606965,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
E8,Sample 8,B,UNKNOWN,SYBR,None,36.93489456,37.48085785,0.7721059918,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
E9,Sample 9,B,UNKNOWN,SYBR,None,34.94309235,35.86722565,1.30692184,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
E10,Sample 10,B,UNKNOWN,SYBR,None,34.43479156,35.50790024,1.517604828,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
E11,Sample 11,B,UNKNOWN,SYBR,None,36.13183594,36.38140869,0.3529518843,,,,FALSE,0.1,TRUE,3,32,,N,N,N
E12,Sample 12,B,UNKNOWN,SYBR,None,39.44159317,37.58483887,2.625847101,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
F1,Sample 1,B,UNKNOWN,SYBR,None,39.96575546,39.34796143,0.8736926913,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
F2,Sample 2,B,UNKNOWN,SYBR,None,Undetermined,39.35694885,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
