Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D1,Sample 1,A,UNKNOWN,SYBR,None,30.77667046,31.27269363,0.7014813423,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
D2,Sample 2,A,UNKNOWN,SYBR,None,31.22825623,31.53684998,0.4364188015,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D3,Sample 3,A,UNKNOWN,SYBR,None,32.18701553,31.92869186,0.365326196,,,,FALSE,0.1,TRUE,3,28,,N,N,N
D4,Sample 4,A,UNKNOWN,SYBR,None,30.5228672,30.70476532,0.2572414279,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D5,Sample 5,A,UNKNOWN,SYBR,None,29.78960991,29.77662086,0.01836928166,,,,FALSE,0.1,TRUE,3,26,,N,N,N
D6,Sample 6,A,UNKNOWN,SYBR,None,28.94512749,29.22975159,0.402520597,,,,FALSE,0.1,TRUE,3,25,,N,N,N
D7,Sample 7,A,UNKNOWN,SYBR,None,29.21137619,29.13809204,0.1036407873,,,,FALSE,0.1,TRUE,3,26,,N,N,N
D8,Sample 8,A,UNKNOWN,SYBR,None,30.54196739,30.68290901,0.1993215531,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D9,Sample 9,A,UNKNOWN,SYBR,None,30.31286049,30.55446243,0.3416754007,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D10,Sample 10,A,UNKNOWN,SYBR,None,30.31714439,30.32059288,0.004876896273,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D11,Sample 11,A,UNKNOWN,SYBR,None,30.66307449,30.57782745,0.1205561683,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D12,Sample 12,A,UNKNOWN,SYBR,None,30.2367382,30.22746468,0.01311475039,,,,FALSE,0.1,TRUE,3,27,,N,N,N
E1,Sample 1,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,37,,N,N,Y
E2,Sample 2,B,UNKNOWN,SYBR,None,Undetermined,39.68884277,,,,,FALSE,0.1,TRUE,3,38,,N,N,Y
E3,Sample 3,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E4,Sample 4,B,UNKNOWN,SYBR,None,38.36035156,37.63785553,1.021760941,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
E5,Sample 5,B,UNKNOWN,SYBR,None,38.2375946,37.48483276,1.064566016,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
E6,Sample 6,B,UNKNOWN,SYBR,None,38.21603775,38.30173111,0.1211887076,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E7,Sample 7,B,UNKNOWN,SYBR,None,35.96804047,35.77853394,0.2680000067,,,,FALSE,0.1,TRUE,3,33,,N,N,N
E8,Sample 8,B,UNKNOWN,SYBR,None,39.18818665,39.18818665,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E9,Sample 9,B,UNKNOWN,SYBR,None,38.02588272,37.5773468,0.6343228817,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
E10,Sample 10,B,UNKNOWN,SYBR,None,38.62593079,38.62593079,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E11,Sample 11,B,UNKNOWN,SYBR,None,37.89797974,38.82701111,1.313846111,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
E12,Sample 12,B,UNKNOWN,SYBR,None,37.81929398,37.81929398,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
F1,Sample 1,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
F2,Sample 2,B,UNKNOWN,SYBR,None,39.68884277,39.68884277,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F3,Sample 3,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F4,Sample 4,B,UNKNOWN,SYBR,None,36.91536331,37.63785553,1.021760941,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
F5,Sample 5,B,UNKNOWN,SYBR,None,36.73207092,37.48483276,1.064566016,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
F6,Sample 6,B,UNKNOWN,SYBR,None,38.38742447,38.30173111,0.1211887076,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F7,Sample 7,B,UNKNOWN,SYBR,None,35.58903122,35.77853394,0.2680000067,,,,FALSE,0.1,TRUE,3,32,,N,N,N
F8,Sample 8,B,UNKNOWN,SYBR,None,Undetermined,39.18818665,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F9,Sample 9,B,UNKNOWN,SYBR,None,37.1288147,37.5773468,0.6343228817,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
F10,Sample 10,B,UNKNOWN,SYBR,None,Undetermined,38.62593079,,,,,FALSE,0.1,TRUE,3,38,,N,N,Y
F11,Sample 11,B,UNKNOWN,SYBR,None,39.75603867,38.82701111,1.313846111,,,,FALSE,0.1,TRUE,3,36,,Y,N,Y
F12,Sample 12,B,UNKNOWN,SYBR,None,Undetermined,37.81929398,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
G1,Sample 1,D,UNKNOWN,SYBR,None,20.86071396,21.00505066,0.2041215748,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G2,Sample 2,D,UNKNOWN,SYBR,None,20.74899101,20.74578857,0.004530280363,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G3,Sample 3,D,UNKNOWN,SYBR,None,20.41998672,20.40818787,0.0166861061,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G4,Sample 4,D,UNKNOWN,SYBR,None,19.98047256,20.2330246,0.3571625054,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G5,Sample 5,D,UNKNOWN,SYBR,None,20.65501404,20.73796272,0.1173071563,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G6,Sample 6,D,UNKNOWN,SYBR,None,20.55230331,20.67123795,0.1681976169,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G7,Sample 7,D,UNKNOWN,SYBR,None,19.85004234,20.12737656,0.392211169,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G8,Sample 8,D,UNKNOWN,SYBR,None,20.51403046,20.59111786,0.1090180501,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G9,Sample 9,D,UNKNOWN,SYBR,None,20.15155602,20.23304749,0.1152476892,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G10,Sample 10,D,UNKNOWN,SYBR,None,19.94893265,20.06457329,0.163540557,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G11,Sample 11,D,UNKNOWN,SYBR,None,20.62363815,20.64190292,0.02582893707,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G12,Sample 12,D,UNKNOWN,SYBR,None,20.57666969,20.635746,0.08354651928,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H1,Sample 1,D,UNKNOWN,SYBR,None,21.14938545,21.00505066,0.2041215748,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H2,Sample 2,D,UNKNOWN,SYBR,None,20.74258423,20.74578857,0.004530280363,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H3,Sample 3,D,UNKNOWN,SYBR,None,20.39638901,20.40818787,0.0166861061,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H4,Sample 4,D,UNKNOWN,SYBR,None,20.48557663,20.2330246,0.3571625054,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H5,Sample 5,D,UNKNOWN,SYBR,None,20.82091141,20.73796272,0.1173071563,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H6,Sample 6,D,UNKNOWN,SYBR,None,20.79017067,20.67123795,0.1681976169,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H7,Sample 7,D,UNKNOWN,SYBR,None,20.40471268,20.12737656,0.392211169,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H8,Sample 8,D,UNKNOWN,SYBR,None,20.66820526,20.59111786,0.1090180501,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H9,Sample 9,D,UNKNOWN,SYBR,None,20.31454086,20.23304749,0.1152476892,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H10,Sample 10,D,UNKNOWN,SYBR,None,20.18021393,20.06457329,0.163540557,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H11,Sample 11,D,UNKNOWN,SYBR,None,20.66016579,20.64190292,0.02582893707,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H12,Sample 12,D,UNKNOWN,SYBR,None,20.69482231,20.635746,0.08354651928,,,,FALSE,0.1,TRUE,3,17,,N,N,N
