Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
01.06.23;18:57:48;1;0;0.1413;0.1608;0.1823;0.1496;0.1569;0.1408;0.4306;0.4076;0.4897;0.4130;0.4184;0.4286;0.672;0.606;0.628;0.638;0.625;0.672;
