Time,Tank 1,Tank 2,Tank 3,Tank 4,Tank 5,Tank 6,Tank 7,Tank 8
5/2/2023 09:40:06.055,21.885989,21.419674,22.942325,22.59606,20.824638,23.305359,23.453422,23.059294
5/2/2023 09:45:05.918,21.837996,21.427165,22.994777,22.569489,20.84098,23.496187,23.637971,23.030969
5/2/2023 09:50:09.939,21.821146,21.4201,22.961339,22.612582,20.885007,23.661017,23.843878,23.054147
5/2/2023 09:55:11.283,21.896873,21.479519,22.987418,22.616795,20.853486,23.812063,24.061014,23.102747
5/2/2023 10:00:08.869,21.913117,21.579341,22.970748,22.710536,20.887187,23.970714,24.227057,23.15515
5/2/2023 10:05:11.365,21.954226,21.595454,23.092338,22.713913,20.867091,24.147527,24.419065,23.1948
5/2/2023 10:10:09.674,22.004302,21.648021,23.170377,23.109648,22.725616,24.28977,24.543819,23.256563
5/2/2023 10:15:11.701,22.770758,22.610795,23.161133,23.442194,22.970797,24.450077,24.717943,23.268627
5/2/2023 10:20:08.098,23.020741,22.846895,23.214339,23.653608,23.215207,24.590091,24.885298,23.992285
5/2/2023 10:25:08.405,23.244466,23.065998,23.083208,23.867203,23.456487,24.715255,25.023362,24.256906
5/2/2023 10:30:11.195,23.477091,23.273265,23.319407,24.076749,23.684277,24.8703,25.158459,24.520281
5/2/2023 10:35:06.755,23.693488,23.477697,23.541836,24.287771,23.913738,25.001611,25.301899,24.748677
5/2/2023 10:40:06.933,23.901445,23.702635,23.76979,24.491613,24.148248,25.147083,25.422342,24.9566
5/2/2023 10:45:09.401,24.108155,23.916852,23.98368,24.702503,24.38166,25.285032,25.542113,25.186078
5/2/2023 10:50:11.310,24.325831,24.107663,24.214829,24.894805,24.603516,25.41431,25.700027,25.41218
5/2/2023 10:55:06.816,24.537508,24.313112,24.428539,25.095484,24.821749,25.546867,25.826059,25.607957
5/2/2023 11:00:06.673,24.756496,24.506955,24.643756,25.283393,25.030722,25.70024,25.950289,25.861038
5/2/2023 11:05:10.113,24.956502,24.707682,24.85268,25.480285,25.252463,25.814372,26.063176,26.066716
5/2/2023 11:10:10.319,25.159197,24.895117,25.066569,25.670441,25.46037,25.948076,26.207779,26.257773
5/2/2023 11:15:11.162,25.362514,25.078797,25.270084,25.857367,25.656852,26.06988,26.365234,26.456124
5/2/2023 11:20:08.496,25.552784,25.266215,25.468844,26.037605,25.85576,26.199813,26.470187,26.660375
5/2/2023 11:25:10.571,25.750823,25.440864,25.669277,26.220171,26.064274,26.329665,26.592679,26.862021
5/2/2023 11:30:09.184,25.933881,25.628249,25.860432,26.385608,26.257232,26.459107,26.726039,27.070862
5/2/2023 11:35:09.317,26.132707,25.78713,26.056734,26.570092,26.452255,26.562044,26.85971,27.241971
5/2/2023 11:40:08.048,26.32006,25.974564,26.242349,26.756084,26.632494,26.665473,26.961155,27.427487
5/2/2023 11:45:06.701,26.497364,26.155065,26.43152,26.928258,26.81365,26.791686,27.076239,27.610758
5/2/2023 11:50:09.098,26.676422,26.327321,26.627937,27.100842,26.998757,26.918095,27.22694,27.794586
5/2/2023 11:55:06.661,26.855202,26.48766,26.817387,27.27254,27.181634,27.02554,27.310273,27.969694
5/2/2023 12:00:11.666,27.042292,26.661408,27.001363,27.428553,27.362234,27.138542,27.454123,28.169602
5/2/2023 12:05:10.392,26.882838,26.755183,27.160686,27.602661,27.533965,27.241971,27.550078,28.345219
5/2/2023 12:10:06.119,27.014558,26.856595,27.275475,27.656146,27.691616,27.36661,27.656162,28.317845
5/2/2023 12:15:10.442,27.155277,26.991725,27.349694,27.689125,27.877329,27.468187,27.73843,28.130394
5/2/2023 12:20:08.569,27.2809,27.134739,27.461958,27.818403,28.026129,27.58899,27.850382,28.025441
5/2/2023 12:25:06.778,27.409998,27.288243,27.60507,27.957975,28.075648,27.700631,27.95391,27.947074
5/2/2023 12:30:06.804,27.575156,27.409621,27.764754,28.066911,27.948746,27.806519,28.03244,28.049897
5/2/2023 12:35:08.302,27.703418,27.551487,27.919963,28.039931,27.863823,27.919603,28.095612,28.190665
5/2/2023 12:40:11.482,27.839039,27.688649,28.078319,27.992249,27.874641,28.019999,28.038161,28.353512
5/2/2023 12:45:06.567,27.968203,27.821911,28.221677,28.048897,27.894966,28.0666,28.002362,28.326565
5/2/2023 12:50:07.007,28.023999,27.960482,28.374493,28.054552,27.920291,28.034555,27.965777,28.307912
5/2/2023 12:55:07.932,28.01223,28.108102,28.323008,28.005591,28.014459,27.964433,28.039865,28.337924
5/2/2023 13:00:05.635,27.998428,28.252821,28.289914,28.00687,28.084614,28.026425,28.021474,28.29693
5/2/2023 13:05:06.557,28.025916,28.352103,28.377837,28.055585,28.025326,28.055175,27.951352,28.348169
5/2/2023 13:10:11.991,28.011,28.318992,28.311354,28.030293,27.97017,28.026244,28.05524,28.293422
5/2/2023 13:15:08.396,27.990642,28.300634,28.308141,27.988889,28.063846,27.982938,27.998789,28.361528
5/2/2023 13:20:08.631,28.00687,28.338465,28.363577,28.054847,28.053257,28.023343,28.01359,28.314911
5/2/2023 13:25:10.912,28.043324,28.285915,28.298798,28.042406,27.991904,28.072959,27.993019,28.305666
5/2/2023 13:30:11.113,27.994494,28.348284,28.320173,28.000428,28.013098,28.033981,27.999412,28.347464
5/2/2023 13:35:11.445,28.014311,28.319878,28.354217,28.011181,28.071189,27.996068,28.020901,28.291308
5/2/2023 13:40:10.842,28.020753,28.291193,28.310289,28.068009,28.027179,28.003575,27.998461,28.351382
5/2/2023 13:45:09.938,27.986987,28.347202,28.332237,28.027637,27.967695,28.029604,28.002133,28.306683
5/2/2023 13:50:08.550,28.025671,28.285128,28.353988,27.993658,28.057535,28.005231,28.012656,28.351332
5/2/2023 13:55:09.425,28.023917,28.340301,28.298454,28.04852,28.043209,27.962482,28.002969,28.322992
5/2/2023 14:00:07.851,27.989282,28.311682,28.338728,28.055273,27.978087,28.072746,28.00705,28.286472
5/2/2023 14:05:09.501,28.013131,28.314485,28.346677,28.01759,28.042668,28.067894,27.958991,28.350939
5/2/2023 14:10:11.223,28.029457,28.340596,28.293012,27.979562,28.058273,28.006493,28.017622,28.311633
5/2/2023 14:15:05.779,28.005919,28.285718,28.358086,28.059551,27.993249,27.981316,28.015328,28.345661
5/2/2023 14:20:08.111,27.996904,28.356053,28.338465,28.050651,28.005034,28.048241,27.991446,28.321566
5/2/2023 14:25:10.437,28.009132,28.306011,28.288226,28.008427,28.069747,28.054454,28.03167,28.300257
5/2/2023 14:30:10.243,28.017393,28.31401,28.370527,27.996281,28.001362,28.004673,28.024244,28.341678
5/2/2023 14:35:06.572,28.025752,28.342448,28.32468,28.067567,27.990577,27.978628,27.989839,28.295045
5/2/2023 14:40:06.021,28.001149,28.291717,28.2868,28.037095,28.083499,28.053585,28.040046,28.345825
5/2/2023 14:45:09.630,28.00528,28.343891,28.368642,27.999248,28.028555,28.026129,28.019589,28.320877
5/2/2023 14:50:08.616,28.033391,28.310879,28.325188,28.025507,27.957188,27.98843,27.956335,28.296028
5/2/2023 14:55:10.829,27.989462,28.315599,28.297733,28.055453,28.040816,28.024163,28.001903,28.348431
5/2/2023 15:00:10.595,27.993871,28.326926,28.362495,28.017491,28.057273,28.043193,28.029621,28.283882
5/2/2023 15:05:09.218,28.017016,28.286144,28.307879,27.992134,27.994232,27.993789,27.998527,28.341957
5/2/2023 15:10:10.650,28.023982,28.34453,28.289308,28.06201,28.009656,27.999035,27.997199,28.292619
5/2/2023 15:15:07.304,27.991249,28.299307,28.384623,28.043013,28.065223,28.067042,28.057781,28.353316
5/2/2023 15:20:09.147,28.019868,28.306224,28.335335,27.998445,28.008411,28.037997,28.002329,28.315288
5/2/2023 15:25:08.220,28.031866,28.329712,28.284095,28.016409,27.985889,27.99115,27.958171,28.301126
5/2/2023 15:30:09.245,27.998772,28.28262,28.369183,28.06501,28.073763,28.001116,28.050487,28.320189
5/2/2023 15:35:10.763,28.010541,28.345776,28.331188,28.019868,28.007476,28.06283,27.975661,28.326123
5/2/2023 15:40:09.698,28.031539,28.294864,28.282719,27.98461,27.9763,28.017835,28.024982,28.300569
5/2/2023 15:45:08.752,28.004755,28.32591,28.367298,28.060141,28.079549,27.983824,28.031834,28.34653
5/2/2023 15:50:11.344,27.995576,28.323451,28.326893,28.042291,28.046635,28.024654,27.970186,28.316337
5/2/2023 15:55:09.919,28.019622,28.298766,28.280309,28.000838,27.973087,28.044537,28.050929,28.305929
5/2/2023 16:00:10.080,28.026195,28.343924,28.37115,28.008115,28.028031,27.990921,28.011787,28.338678
5/2/2023 16:05:06.029,28.002002,28.291537,28.358512,28.065059,28.059043,28.004493,27.961023,28.291586
5/2/2023 16:10:09.035,27.990708,28.343399,28.295127,28.026883,27.980234,28.029441,28.042586,28.329483
5/2/2023 16:15:09.643,28.016,28.305879,28.312288,27.991429,28.012967,27.972546,28.042881,28.288275
5/2/2023 16:20:08.117,28.022933,28.317157,28.380509,28.058879,28.075074,28.012312,27.994986,28.343366
5/2/2023 16:25:09.411,28.018524,28.33186,28.322058,28.045832,28.013475,28.033981,27.980922,28.29357
5/2/2023 16:30:08.502,27.982299,28.285571,28.281735,28.008673,27.972891,27.974448,28.044209,28.351546
5/2/2023 16:35:05.972,28.00605,28.403096,28.364118,28.016918,28.072943,28.000428,28.000117,28.428437
5/2/2023 16:40:07.555,28.018098,28.519523,28.505869,28.060289,28.029736,28.063321,28.03049,28.572697
5/2/2023 16:45:06.084,28.001313,28.661472,28.647457,28.027539,27.970497,28.004886,28.033522,28.711613
5/2/2023 16:50:05.776,27.999133,28.753607,28.765573,27.985102,28.058289,27.978005,27.966908,28.72961
5/2/2023 16:55:11.509,28.008542,28.700663,28.747985,28.064124,28.033637,28.048504,28.005018,28.6866
5/2/2023 17:00:10.104,28.032817,28.708515,28.682436,28.038325,27.969776,28.061108,28.008673,28.747133
5/2/2023 17:05:07.386,28.009132,28.727725,28.730463,27.993396,28.041963,28.005296,27.988593,28.687993
5/2/2023 17:10:09.936,28.000182,28.677683,28.769277,28.027605,28.045143,27.95668,28.029736,28.759574
5/2/2023 17:15:09.336,28.01359,28.746641,28.71081,28.054503,27.974317,28.01659,28.023327,28.704778
5/2/2023 17:20:10.856,28.022655,28.689452,28.687485,28.017327,28.007443,28.071648,27.957876,28.738511
5/2/2023 17:25:06.436,28.011804,28.724005,28.766245,27.992183,28.076779,28.022622,28.024851,28.719481
5/2/2023 17:30:08.503,27.992954,28.712088,28.710547,28.067829,28.002657,27.953533,28.027408,28.683305
5/2/2023 17:35:07.693,28.020114,28.680912,28.690878,28.035473,27.97707,28.04398,27.994248,28.748706
5/2/2023 17:40:06.980,28.020671,28.750706,28.774621,27.986872,28.075615,28.03603,28.038915,28.695107
5/2/2023 17:45:07.217,27.993773,28.693402,28.725496,28.058174,28.03244,27.981021,28.006132,28.749821
5/2/2023 17:50:09.500,28.003083,28.729119,28.67688,28.061797,27.965449,28.021556,27.970497,28.700073
5/2/2023 17:55:06.801,28.035505,28.728119,28.775162,28.026277,28.048045,28.052257,28.038505,28.741609
5/2/2023 18:00:10.871,28.007034,28.677388,28.730545,27.990446,28.046766,28.016606,28.015705,28.705646
5/2/2023 18:05:10.948,27.993871,28.748083,28.679158,28.048651,27.972973,27.959335,28.008542,28.735855
5/2/2023 18:10:07.009,28.00287,28.68737,28.77921,28.033112,28.032866,28.030621,28.026769,28.723857
5/2/2023 18:15:06.700,28.038734,28.743281,28.730446,27.989577,28.051634,28.025638,27.98425,28.713858
5/2/2023 18:20:06.474,27.991872,28.721546,28.678125,28.053749,27.979201,27.989479,28.008509,28.710351
5/2/2023 18:25:08.957,28.00428,28.700286,28.753722,28.050962,28.025392,27.994216,28.053536,28.711301
5/2/2023 18:30:06.076,28.03585,28.744363,28.752804,28.00982,28.064977,28.052733,28.007132,28.729971
5/2/2023 18:35:11.907,27.995806,28.668668,28.692042,28.007066,28.004313,28.011935,27.975169,28.69037
5/2/2023 18:40:08.863,27.999477,28.748034,28.708925,28.053372,27.98543,27.980267,28.056224,28.737904
5/2/2023 18:45:06.572,28.015541,28.70799,28.76018,28.023048,28.075779,28.032293,27.99238,28.690894
5/2/2023 18:50:11.447,28.016983,28.699073,28.697713,27.99415,28.018344,28.034522,28.012246,28.737986
5/2/2023 18:55:06.497,28.003723,28.751657,28.707662,28.056912,27.971612,27.969596,28.048815,28.693123
5/2/2023 19:00:10.837,27.988167,28.674765,28.765245,28.041832,28.081204,27.989561,27.974349,28.74251
5/2/2023 19:05:09.940,28.013312,28.736675,28.701467,27.995593,28.032538,28.06755,28.042062,28.696943
5/2/2023 19:10:08.099,28.024654,28.716301,28.683338,28.040734,27.967547,28.007575,28.061207,28.745985
5/2/2023 19:15:07.622,27.99533,28.685108,28.782784,28.049454,28.051683,28.00628,27.974087,28.688681
5/2/2023 19:20:05.936,28.029441,28.746805,28.727529,28.002149,28.061387,28.04934,27.999133,28.753951
5/2/2023 19:25:09.375,28.019229,28.685649,28.671798,28.019262,27.987758,28.025375,28.056666,28.693468
5/2/2023 19:30:10.402,27.986725,28.73992,28.776555,28.071419,27.994625,27.958352,28.009345,28.743363
5/2/2023 19:35:13.036,28.018622,28.72648,28.734724,28.030949,28.085745,28.032063,27.990511,28.698598
5/2/2023 19:40:06.701,28.027637,28.676175,28.677355,27.988135,28.027408,28.067813,28.061715,28.752607
5/2/2023 19:45:05.931,27.997838,28.745231,28.760049,28.054044,27.971251,28.003395,28.013361,28.717825
5/2/2023 19:50:10.866,28.012639,28.68655,28.743002,28.037931,28.052601,27.965203,27.979972,28.716202
5/2/2023 19:55:05.830,28.033473,28.740265,28.67965,27.993953,28.035046,28.041783,28.03703,28.729102
5/2/2023 20:00:10.743,28.022835,28.72307,28.750411,28.030358,27.966809,28.04116,28.018557,28.686157
5/2/2023 20:05:06.633,27.992986,28.676798,28.748444,28.068403,28.043373,27.98066,27.999149,28.753738
5/2/2023 20:10:06.366,27.992954,28.749854,28.696385,28.02631,28.05011,28.006886,28.064354,28.685272
5/2/2023 20:15:05.757,28.014066,28.690484,28.720038,27.986184,27.981791,28.05147,28.044275,28.75977
5/2/2023 20:20:10.414,28.025884,28.719464,28.749739,28.061944,28.019884,28.031834,28.003149,28.706138
5/2/2023 20:25:10.192,28.020999,28.720513,28.701663,28.033391,28.07845,27.974595,27.996805,28.720317
5/2/2023 20:30:10.795,28.002559,28.675159,28.709056,27.986954,28.010246,28.022196,28.058453,28.729348
5/2/2023 20:35:06.553,28.014164,28.755345,28.782849,28.049012,27.982103,28.039554,28.056552,28.687501
5/2/2023 20:40:06.415,28.029457,28.69391,28.712449,28.051061,28.08604,27.97371,27.986118,28.751493
5/2/2023 20:45:09.977,28.018393,28.709433,28.68978,28.003477,28.031817,28.014131,27.992921,28.696631
5/2/2023 20:50:08.676,28.006952,28.722365,28.785931,28.00705,27.969662,28.043242,28.103513,28.742412
5/2/2023 20:55:06.498,28.002362,28.6737,28.728627,28.056126,28.047225,27.994445,28.039685,28.705728
5/2/2023 21:00:11.096,28.024966,28.761704,28.677207,28.014983,28.039161,27.985381,27.987544,28.743215
5/2/2023 21:05:07.060,28.037685,28.701417,28.767573,27.983184,27.963236,28.069993,27.993642,28.713711
5/2/2023 21:10:11.470,28.007722,28.707302,28.745559,28.070681,28.034358,28.017213,28.032752,28.732725
5/2/2023 21:15:10.133,27.9981,28.742478,28.670454,28.04157,28.049667,27.980791,28.00028,28.718743
5/2/2023 21:20:11.369,28.015262,28.675847,28.744559,27.994396,27.986807,28.064387,27.981775,28.731299
5/2/2023 21:25:08.472,28.018753,28.745346,28.763327,28.030719,28.005214,28.033522,28.044897,28.709039
5/2/2023 21:30:10.847,28.029506,28.706974,28.699237,28.055076,28.067124,27.990577,28.028457,28.731364
5/2/2023 21:35:08.712,27.994035,28.706122,28.699155,28.004198,28.013639,28.038456,27.991364,28.723546
5/2/2023 21:40:09.103,28.035702,28.737429,28.790701,28.010836,27.981906,28.018278,27.994003,28.710973
5/2/2023 21:45:09.046,28.014049,28.690419,28.726709,28.058519,28.076647,27.965383,28.016524,28.728512
5/2/2023 21:50:10.009,28.001002,28.753099,28.674798,28.023441,28.019376,28.044947,28.0279,28.701827
5/2/2023 21:55:07.662,27.993314,28.696877,28.764229,27.986086,27.974415,28.024097,28.038292,28.723972
5/2/2023 22:00:06.351,28.010459,28.723136,28.7302,28.062813,28.067173,27.972759,28.01105,28.688354
5/2/2023 22:05:12.092,28.028408,28.724644,28.680781,28.041947,28.040046,28.031539,28.053683,28.729873
5/2/2023 22:10:09.696,28.030768,28.680732,28.76554,28.004903,27.963203,28.02831,27.998363,28.68142
5/2/2023 22:15:07.746,28.003051,28.752345,28.73938,28.00351,28.036604,27.956614,28.026392,28.753558
5/2/2023 22:20:07.610,28.00192,28.689632,28.676158,28.071042,28.069255,28.009722,28.047028,28.696631
5/2/2023 22:25:08.926,28.028785,28.713645,28.734823,28.037407,27.992085,28.058011,28.039161,28.752755
5/2/2023 22:30:06.352,28.001641,28.732479,28.754935,27.991118,27.998953,27.997264,28.031539,28.720546
5/2/2023 22:35:06.411,28.00346,28.674093,28.687927,28.045602,28.066993,27.968039,27.95068,28.709465
5/2/2023 22:40:07.532,28.036882,28.74828,28.738724,28.053995,28.002329,28.042537,28.045291,28.730086
5/2/2023 22:45:06.577,28.006247,28.693041,28.751804,28.00228,27.997478,28.043767,28.079336,28.689583
5/2/2023 22:50:08.381,27.992068,28.725004,28.699713,28.005181,28.071058,27.995658,28.092022,28.74533
5/2/2023 22:55:08.408,28.005493,28.716333,28.705974,28.064928,28.004231,27.9793,28.010804,28.693976
5/2/2023 23:00:07.547,28.029719,28.696156,28.773178,28.025638,27.974431,28.046258,27.977808,28.753279
5/2/2023 23:05:06.447,28.01064,28.742363,28.715989,27.985692,28.071304,28.027982,28.057535,28.70958
5/2/2023 23:10:09.109,27.991773,28.679027,28.676437,28.053191,28.022146,27.981709,28.054011,28.733544
5/2/2023 23:15:07.872,28.010722,28.751198,28.788848,28.041193,27.962204,28.039292,28.020819,28.705712
5/2/2023 23:20:06.996,28.02531,28.684436,28.742691,27.993216,28.063829,28.025933,27.962269,28.727775
5/2/2023 23:25:05.604,28.018671,28.730938,28.687059,28.027179,28.044357,27.985889,27.973104,28.707335
5/2/2023 23:30:09.134,27.984742,28.710433,28.73479,28.046946,27.975497,27.995822,28.036341,28.735396
5/2/2023 23:35:05.624,28.024458,28.690599,28.752247,28.018639,28.036423,28.052913,28.063338,28.72466
5/2/2023 23:40:06.871,28.006591,28.734938,28.692878,27.991134,28.063534,27.993544,27.978562,28.702745
5/2/2023 23:45:06.289,27.995347,28.671569,28.715071,28.066091,27.992675,27.987987,27.945763,28.72307
5/2/2023 23:50:05.675,28.015508,28.741953,28.774014,28.04157,27.998133,28.05129,28.068288,28.698418
5/2/2023 23:55:10.719,28.038062,28.721152,28.707499,27.986315,28.074795,28.018311,28.018491,28.731922
5/3/2023 00:00:08.504,27.994724,28.68914,28.677552,28.044553,28.014508,27.962843,28.08599,28.687321
5/3/2023 00:05:08.195,28.003182,28.734577,28.772326,28.052503,27.977136,28.044504,27.998395,28.757869
5/3/2023 00:10:07.075,28.033178,28.674241,28.725676,28.02154,28.070976,28.043848,27.934994,28.688829
5/3/2023 00:15:10.128,27.992904,28.75582,28.675011,27.995461,28.035079,27.961286,28.087171,28.739904
5/3/2023 00:20:10.779,27.999543,28.715924,28.774949,28.049307,27.96163,28.02731,27.989479,28.700565
5/3/2023 00:25:06.686,28.026064,28.710203,28.745379,28.018098,28.048061,28.051569,28.025441,28.736855
5/3/2023 00:30:06.323,28.027293,28.742773,28.689026,27.979808,28.051651,28.005001,27.975775,28.707941
5/3/2023 00:35:09.897,28.005263,28.673356,28.756295,28.070124,27.991609,27.985545,27.929339,28.723759
5/3/2023 00:40:06.729,27.995068,28.754148,28.741838,28.03544,27.999313,28.040767,28.076336,28.712662
5/3/2023 00:45:10.630,28.014131,28.711859,28.679076,28.001657,28.070255,28.008148,28.070009,28.712055
5/3/2023 00:50:06.703,28.031424,28.697188,28.762114,28.00687,28.001641,27.982742,28.006214,28.713891
5/3/2023 00:55:10.759,27.997346,28.737249,28.740363,28.074975,27.986413,28.053847,27.998133,28.681666
5/3/2023 01:00:07.175,28.003706,28.678011,28.68101,28.035046,28.062764,28.013213,28.046307,28.736888
5/3/2023 01:05:06.573,28.039308,28.741019,28.7372,27.996396,28.008869,27.977841,28.074336,28.688501
5/3/2023 01:10:10.025,27.994593,28.71517,28.741576,28.03403,27.99474,28.054306,28.024146,28.744281
5/3/2023 01:15:11.711,28.004624,28.690304,28.679404,28.062715,28.080794,28.017573,28.035604,28.68914
5/3/2023 01:20:11.740,28.031784,28.745854,28.752148,28.02413,28.026179,27.970186,27.979234,28.737937
5/3/2023 01:25:06.846,27.991183,28.687206,28.755361,27.975743,27.964679,28.047864,27.902277,28.688796
5/3/2023 01:30:08.381,27.997166,28.72902,28.699598,28.062518,28.067272,28.017868,27.85466,28.750099
5/3/2023 01:35:10.946,28.024785,28.720038,28.722267,28.052864,28.051536,27.972858,27.757739,28.698303
5/3/2023 01:40:09.146,28.01759,28.711547,28.754804,28.013557,27.980185,28.03385,27.7065,28.746231
5/3/2023 01:45:08.768,27.999526,28.734347,28.694041,27.998018,28.017262,28.017409,27.626871,28.705368
5/3/2023 01:50:06.832,28.014246,28.674749,28.707794,28.075779,28.072845,27.960941,27.590433,28.728856
5/3/2023 01:55:11.289,28.017754,28.747723,28.764147,28.041619,27.993724,28.045061,27.548783,28.714432
5/3/2023 02:00:05.532,28.007493,28.695697,28.714645,27.989495,27.990823,28.034555,27.52513,28.74628
5/3/2023 02:05:05.490,27.992675,28.710826,28.694484,28.054831,28.072435,27.97907,27.480661,28.715907
5/3/2023 02:10:08.054,28.015655,28.737101,28.779079,28.057584,28.019163,28.009968,27.422078,28.717907
5/3/2023 02:15:11.643,28.032161,28.67842,28.71117,28.017409,27.97389,28.02077,27.408555,28.72248
5/3/2023 02:20:11.976,28.006493,28.743854,28.683715,27.986217,28.066223,27.995134,27.362856,28.710351
5/3/2023 02:25:10.545,27.994511,28.688419,28.774145,28.070025,28.039931,27.987921,27.336401,28.73261
5/3/2023 02:30:08.772,28.020524,28.737872,28.720808,28.056798,27.957122,28.033965,27.365807,28.687042
5/3/2023 02:35:09.796,28.032997,28.736282,28.667258,28.007837,28.047913,28.014131,27.303077,28.750345
5/3/2023 02:40:06.064,28.004132,28.673978,28.780522,28.023867,28.049946,27.979119,27.321714,28.699811
5/3/2023 02:45:08.626,28.000887,28.754574,28.730954,28.05965,27.985266,28.041128,27.300242,28.748264
5/3/2023 02:50:06.345,28.030113,28.692337,28.680814,28.035997,28.010689,28.038898,27.325927,28.710121
5/3/2023 02:55:11.713,28.011722,28.72089,28.772506,27.978464,28.064715,27.975775,27.296209,28.725726
5/3/2023 03:00:09.637,28.005493,28.724693,28.745362,28.056355,28.004182,28.029768,27.331795,28.731774
5/3/2023 03:05:08.482,28.031637,28.68301,28.690435,28.039292,27.976644,28.036128,27.311584,28.695844
5/3/2023 03:10:10.334,27.987315,28.75582,28.733774,28.005149,28.075779,27.978775,27.361742,28.742182
5/3/2023 03:15:06.665,28.003329,28.715383,28.764098,28.032014,28.025884,28.023261,27.381739,28.689632
5/3/2023 03:20:08.064,28.013869,28.687698,28.706499,28.067452,27.962679,28.045029,27.432011,28.754771
5/3/2023 03:25:07.201,28.008919,28.751149,28.688337,28.03108,28.057929,27.975808,27.543079,28.707203
5/3/2023 03:30:09.546,28.01159,28.685403,28.774113,27.989446,28.047028,28.006509,27.627707,28.745412
5/3/2023 03:35:07.589,28.013312,28.737298,28.728627,28.055486,27.975677,28.044996,27.704024,28.720579
5/3/2023 03:40:06.442,28.020524,28.738658,28.680305,28.0487,28.021622,27.98384,27.755641,28.678568
5/3/2023 03:45:06.498,28.003444,28.678109,28.766999,28.002542,28.069566,27.990019,27.679061,28.748591
5/3/2023 03:50:06.596,27.998461,28.759803,28.736642,28.019983,28.010082,28.052569,27.565797,28.69491
5/3/2023 03:55:06.636,28.019901,28.705138,28.674913,28.059945,27.974661,28.016934,27.802815,28.751853
