Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
12.05.23;18:59:25;1;0;0.1417;0.1403;0.1491;0.1442;0.1481;0.1559;0.1422;0.1716;0.4135;0.4286;0.4145;0.3930;0.3783;0.4340;0.4213;0.4511;0.657;0.673;0.640;0.633;0.609;0.641;0.662;0.620;
