Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
12.05.23;18:40:58;1;0;0.1931;0.2239;0.1989;0.1764;0.2219;0.2116;0.5508;0.6100;0.6075;0.5396;0.6153;0.6149;0.650;0.633;0.673;0.673;0.639;0.656;
