Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
12.04.23;18:45:58;1;0;0.1422;0.1632;0.1574;0.1628;0.1476;0.1525;0.1691;0.1554;0.3514;0.3891;0.3754;0.4115;0.3949;0.3729;0.4106;0.3935;0.595;0.580;0.581;0.605;0.626;0.591;0.588;0.605;
