Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
12.04.23;18:47:03;1;0;0.1657;0.1716;0.1559;0.1549;0.1584;0.1530;0.1471;0.1569;0.3793;0.3939;0.3886;0.3905;0.3978;0.3671;0.3631;0.3905;0.563;0.565;0.599;0.603;0.602;0.583;0.595;0.598;
