Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
12.04.23;18:25:09;1;0;0.1261;0.1310;0.1119;0.1329;0.1564;0.1535;0.3490;0.3602;0.3299;0.3710;0.4370;0.3974;0.639;0.636;0.661;0.642;0.642;0.614;
