Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
27.04.23;18:27:11;1;0;0.1232;0.1525;0.1237;0.1237;0.1481;0.1315;0.3661;0.4311;0.3993;0.3778;0.4242;0.4174;0.664;0.646;0.690;0.673;0.651;0.685;
